"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"11:18",1,"",555.819,"CV05SYI_B",50072,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"12:14",1,"",0,"EX.LIB003",20002,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"12:19",1,"",0,"UTILAJE B",25134,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"13:34",1,"",438.929,"CV05LXK B",25010,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"14:14",1,"",0,"V.LIB003 B",17002,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"15:23",1,"",543.901,"CV05VDE B",5580,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"16:24",1,"",228.607,"CV06CWR B",26003,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"16:30",1,"",154.321,"UTILAJE B",3601,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"16:44",1,"",352.052,"CV06BRY B",23006,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"16:49",1,"",0,"UTILAJE B",1907,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"16:50",1,"",0,"UTILAJE B",1424,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"16:51",1,"",0,"UTILAJE B",1705,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"17:15",1,"",0,"VOLA 14",6181,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"18:18",1,"",3,"UTILAJE B",45005,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"19:15",1,"",2,"UTILAJE B",40001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"19:25",1,"",1,"UTILAJE B",40004,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"20:01",1,"",6,"UTILAJE B",55003,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"20:51",1,"",534.044,"CV05KRU B",5006,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"07:16",1,"",214.956,"CV06PCR B",12003,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"08:58",1,"",0,"EXC.KOM 04",20058,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"09:02",1,"",0,"EX.KOM05 B",10049,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"11:27",1,"",478.815,"CV05SXD B",30001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"13:28",1,"",486.269,"CV04USK B",4546,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"14:01",1,"",264.744,"CV05JNF B",33001,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"14:14",1,"",0,"V.LIB003 B",19505,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"15:32",1,"",287.250,"CV05SWY B",4535,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"17:27",1,"",628.430,"CV05SWV B",45005,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"18:12",1,"",7,"UTILAJE B",34983,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"18:39",1,"",8,"UTILAJE B",40019,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"18:50",1,"",4,"UTILAJE B",50002,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",07.10.2025,"19:02",1,"",5,"UTILAJE B",45000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"06:59",1,"",63.514,"CV06CRA B",25503,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"07:10",1,"",0,"EX.KOM06 B",25022,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"07:21",1,"",465.470,"CV05GYK B",20000,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"08:33",1,"",0,"EX.KOM002",20155,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",08.10.2025,"08:37",1,"",0,"EX.KOM05 B",20049,"Pag.",1
